Issuer;Customer;Card;License plate No;Transactiondate;Product INV;Quantity;Gross CC;VAT;Voucher;Mileage;Corrected mileage;Additional info;Supply country;Site Town;Product DEL;Unitprice;Amount;Discount;Surcharge;VAT;Suppliercurrency;Invoice No;Invoice date;Invoiced?;VAT2010;State;Supplier;Cost 1;Cost 2;Reference No;Recordtype;Amount other;is listprice ?;Approval code;Date to;Final Trx.;LPI
710111;107248;435;BG 1549 - XG;2024-08-23 09:19:00;OMV EVRO DIZEL;40.43;7,398.69;1,233.11;00518359;0;0;                  ;SR;LAPOVO JUG;OMV EVRO DIZEL;183.000;7,398.69;0.00;0.00;1,233.11;RSD;;;NO;NO;217;OMV-RS;;;;D;8,005.10;Yes;791931;2024-08-23;1;
710111;107248;435;BG 1549 - XG;2024-07-02 08:02:00;OMV EVRO DIZEL;28.85;5,611.33;935.22;00286886;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;194.500;5,611.33;0.00;0.00;935.22;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;5,914.30;Yes;780226;2024-07-02;1;
710111;107248;435;BG 1549 - XG;2024-07-09 07:44:00;OMV EVRO DIZEL;40.63;7,922.85;1,320.47;00428345;0;0;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;195.000;7,922.85;0.00;0.00;1,320.47;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,451.00;Yes;774446;2024-07-09;1;
710111;107248;435;BG 1549 - XG;2024-07-10 08:23:00;OMV EVRO DIZEL;18.04;3,517.80;586.30;00197409;0;0;                  ;SR;RUMA;OMV EVRO DIZEL;195.000;3,517.80;0.00;0.00;586.30;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;3,752.30;Yes;782342;2024-07-10;1;
710111;107248;435;BG 1549 - XG;2024-07-16 06:51:00;OMV EVRO DIZEL;31.27;6,035.11;1,005.85;00392160;0;0;                  ;SR;RUMA;OMV EVRO DIZEL;193.000;6,035.11;0.00;0.00;1,005.85;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;6,504.20;Yes;765120;2024-07-16;1;
710111;107248;435;BG 1549 - XG;2024-07-18 12:31:00;ED MAXXMOTION;8.58;1,861.00;310.17;00256198;0;0;                  ;SR;BATAJNICA;ED MAXXMOTION;216.900;1,861.00;0.00;0.00;310.17;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;723153;2024-07-18;1;
710111;107248;435;BG 1549 - XG;2024-07-23 15:43:00;OMV EVRO DIZEL;33.59;6,382.10;1,063.68;00066268;0;0;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;190.000;6,382.10;0.00;0.00;1,063.68;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;6,886.00;Yes;754331;2024-07-23;1;
710111;107248;435;BG 1549 - XG;2024-07-25 15:46:00;OMV EVRO DIZEL;20.62;3,917.80;652.97;00174302;0;0;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;190.000;3,917.80;0.00;0.00;652.97;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;4,227.10;Yes;754659;2024-07-25;1;
710111;107248;435;BG 1549 - XG;2024-07-26 10:40:00;OMV EVRO DIZEL;22.48;4,271.20;711.87;00245655;0;0;                  ;SR;ZAJECAR;OMV EVRO DIZEL;190.000;4,271.20;0.00;0.00;711.87;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;4,608.40;Yes;704045;2024-07-26;1;
710111;107248;435;BG 1549 - XG;2024-07-31 10:46:00;OMV EVRO DIZEL;30.46;5,726.48;954.41;00190557;0;0;                  ;SR;BESKA 1;OMV EVRO DIZEL;188.000;5,726.48;0.00;0.00;954.41;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;6,152.90;Yes;704642;2024-07-31;1;
710111;107248;435;BG 1549 - XG;2024-08-16 07:54:00;OMV EVRO DIZEL;27.41;5,043.44;840.57;00304813;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;184.000;5,043.44;0.00;0.00;840.57;RSD;;;NO;NO;217;OMV-RS;;;;D;5,427.20;Yes;775433;2024-08-16;1;
710111;107248;435;BG 1549 - XG;2024-08-21 10:20:00;OMV EVRO DIZEL;29.50;5,428.00;904.67;00532721;0;0;                  ;SR;BESKA 1;OMV EVRO DIZEL;184.000;5,428.00;0.00;0.00;904.67;RSD;;;NO;NO;217;OMV-RS;;;;D;5,841.00;Yes;702053;2024-08-21;1;
710111;107248;435;BG 1549 - XG;2024-08-28 11:25:00;OMV EVRO DIZEL;26.35;4,769.35;794.89;00198905;0;0;                  ;SR;BESKA 1;OMV EVRO DIZEL;181.000;4,769.35;0.00;0.00;794.89;RSD;;;NO;NO;217;OMV-RS;;;;D;5,138.30;Yes;712606;2024-08-28;1;
710111;107248;443;BG 2018 - RO;2024-08-22 12:37:00;OMV EVRO DIZEL;47.26;8,695.84;1,449.31;00458755;115058;115058;                  ;SR;CACAK 2;OMV EVRO DIZEL;184.000;8,695.84;0.00;0.00;1,449.31;RSD;;;NO;NO;117;OMV-RS;;;;D;9,357.50;Yes;723802;2024-08-22;1;
710111;107248;443;BG 2018 - RO;2024-08-27 12:58:00;AdBlue;10.82;749.61;124.93;00090492;115754;115754;                  ;SR;CACAK;AdBlue;69.280;749.61;0.00;0.00;124.93;RSD;;;NO;NO;217;OMV-RS;;;;D;1,190.20;Yes;725841;2024-08-27;1;
710111;107248;443;BG 2018 - RO;2024-09-02 14:25:00;OMV EVRO DIZEL;51.01;9,895.90;;00312146;116098;116098;;SR;Beograd;OMV EVRO DIZEL;194.000;9,895.90;;;;RSD;;;NO;;0;OMV-RS;;;;D;0.00;;742552;2024-09-02;0;
710111;107248;443;BG 2018 - RO;2024-07-08 19:26:00;OMV EVRO DIZEL;49.42;9,760.45;1,626.74;00432573;111718;111718;                  ;SR;CACAK 2;OMV EVRO DIZEL;197.500;9,760.45;0.00;0.00;1,626.74;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;10,279.40;Yes;792633;2024-07-08;1;
710111;107248;443;BG 2018 - RO;2024-07-21 21:07:00;OMV EVRO DIZEL;49.42;9,389.80;1,564.97;00447901;112524;112524;                  ;SR;JURIJA GAGARINA;OMV EVRO DIZEL;190.000;9,389.80;0.00;0.00;1,564.97;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;10,131.10;Yes;710800;2024-07-21;1;
710111;107248;443;BG 2018 - RO;2024-07-31 12:14:00;OMV EVRO DIZEL;46.06;8,659.28;1,443.21;00446014;113397;113397;                  ;SR;CACAK 2;OMV EVRO DIZEL;188.000;8,659.28;0.00;0.00;1,443.21;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;9,304.10;Yes;721438;2024-07-31;1;
710111;107248;443;BG 2018 - RO;2024-08-12 07:15:00;OMV EVRO DIZEL;47.17;8,679.28;1,446.55;00136787;114183;114183;                  ;SR;BORSKA;OMV EVRO DIZEL;184.000;8,773.62;0.00;0.00;1,446.55;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;9,339.70;Yes;771607;2024-08-12;1;
710111;107248;13;BG 1547 - DX;2024-07-08 11:07:00;ED MAXXMOTION;23.10;5,010.40;835.07;00288900;319750;319750;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;216.900;5,010.40;0.00;0.00;835.07;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;0.00;No;710757;2024-07-08;1;
710111;107248;13;BG 1547 - DX;2024-07-11 16:19:00;ED MAXXMOTION;46.45;10,075.00;1,679.17;00486453;320115;320115;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;216.900;10,075.00;0.00;0.00;1,679.17;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;0.00;No;761936;2024-07-11;1;
710111;107248;13;BG 1547 - DX;2024-07-19 16:28:00;ED MAXXMOTION;23.38;5,000.00;833.33;00491622;320700;320700;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;213.858;5,000.00;0.00;0.00;833.33;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;762841;2024-07-19;1;
710111;107248;13;BG 1547 - DX;2024-07-25 06:43:00;ED MAXXMOTION;51.56;11,028.70;1,838.12;00296026;321050;321050;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;213.900;11,028.70;0.00;0.00;1,838.12;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;764341;2024-07-25;1;
710111;107248;13;BG 1547 - DX;2024-08-02 16:30:00;ED MAXXMOTION;47.55;9,980.70;1,663.45;00499830;321730;321730;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;209.899;9,980.70;0.00;0.00;1,663.45;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;763015;2024-08-02;1;
710111;107248;13;BG 1547 - DX;2024-08-30 16:10:00;ED MAXXMOTION;47.42;9,621.50;1,603.58;00515432;322340;322340;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;202.900;9,621.50;0.00;0.00;1,603.58;RSD;;;NO;NO;217;OMV-RS;;;;D;0.00;No;761017;2024-08-30;1;
710111;107248;70;BG 935 - TR;2024-07-25 17:50:00;OMV EVRO DIZEL;41.95;7,970.50;1,328.42;00399473;160737;160737;                  ;SR;LAPOVO SEVER;OMV EVRO DIZEL;190.000;7,970.50;0.00;0.00;1,328.42;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;8,599.80;Yes;775936;2024-07-25;1;
710111;107248;70;BG 935 - TR;2024-08-05 09:17:00;OMV EVRO DIZEL;40.04;7,487.48;1,247.91;00329855;162200;162200;                  ;SR;VRBAS;OMV EVRO DIZEL;187.000;7,487.48;0.00;0.00;1,247.91;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;8,048.00;Yes;791713;2024-08-05;1;
710111;107248;70;BG 935 - TR;2024-07-15 18:22:00;ED MAXXMOTION;39.01;9,007.40;1,501.23;00503390;159538;159538;                  ;SR;BESKA 1;ED MAXXMOTION;230.900;9,007.40;0.00;0.00;1,501.23;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;0.00;No;782226;2024-07-15;1;
710111;107248;70;BG 935 - TR;2024-07-18 16:01:00;ED MAXXMOTION;45.23;9,810.40;1,635.07;00454474;160110;160110;                  ;SR;KRUSEVAC;ED MAXXMOTION;216.900;9,810.40;0.00;0.00;1,635.07;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;0.00;No;760209;2024-07-18;1;
710111;107248;70;BG 935 - TR;2024-08-01 08:34:00;OMV EVRO DIZEL;45.47;8,548.36;1,424.73;00513981;161539;161539;                  ;SR;BESKA 2;OMV EVRO DIZEL;188.000;8,548.36;0.00;0.00;1,424.73;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;9,184.90;Yes;783441;2024-08-01;1;
710111;107248;70;BG 935 - TR;2024-08-08 06:52:00;ED MAXXMOTION;42.48;8,916.60;1,486.10;00502749;162930;162930;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;209.901;8,916.60;0.00;0.00;1,486.10;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;765212;2024-08-08;1;
710111;107248;70;BG 935 - TR;2024-08-12 14:01:00;OMV EVRO DIZEL;44.33;8,156.72;1,359.45;00333221;163649;163649;                  ;SR;VRBAS;OMV EVRO DIZEL;184.000;8,245.38;0.00;0.00;1,359.45;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;8,777.30;Yes;740135;2024-08-12;1;
710111;107248;70;BG 935 - TR;2024-08-16 08:51:00;OMV EVRO DIZEL;42.93;7,899.12;1,316.52;00412779;164400;164400;                  ;SR;RUMA;OMV EVRO DIZEL;184.000;7,899.12;0.00;0.00;1,316.52;RSD;;;NO;NO;217;OMV-RS;;;;D;8,500.10;Yes;785120;2024-08-16;1;
710111;107248;70;BG 935 - TR;2024-08-23 09:08:00;OMV EVRO DIZEL;37.88;6,932.04;1,155.34;00518348;165065;165065;                  ;SR;LAPOVO JUG;OMV EVRO DIZEL;183.000;6,932.04;0.00;0.00;1,155.34;RSD;;;NO;NO;217;OMV-RS;;;;D;7,500.20;Yes;790909;2024-08-23;1;
710111;107248;450;BG 2186 - IZ;2024-07-04 07:20:00;ED MAXXMOTION;42.16;9,018.00;1,503.00;00384885;0;0;                  ;SR;BULEVAR;ED MAXXMOTION;213.899;9,018.00;0.00;0.00;1,503.00;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;0.00;No;772049;2024-07-04;1;
710111;107248;450;BG 2186 - IZ;2024-07-23 11:10:00;OMV EVRO DIZEL;28.33;5,382.70;897.12;00094938;0;0;                  ;SR;JURIJA GAGARINA;OMV EVRO DIZEL;190.000;5,382.70;0.00;0.00;897.12;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;5,807.70;Yes;711102;2024-07-23;1;
710111;107248;450;BG 2186 - IZ;2024-07-24 18:31:00;OMV EVRO DIZEL;30.00;5,700.00;950.00;00207891;0;0;                  ;SR;LAPOVO SEVER;OMV EVRO DIZEL;190.000;5,700.00;0.00;0.00;950.00;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;6,150.00;Yes;784006;2024-07-24;1;
710111;107248;450;BG 2186 - IZ;2024-07-29 10:26:00;OMV EVRO DIZEL;32.05;5,993.35;998.89;00497152;59277;59277;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;187.000;5,993.35;0.00;0.00;998.89;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;6,474.10;Yes;702644;2024-07-29;1;
710111;107248;450;BG 2186 - IZ;2024-08-23 09:57:00;OMV EVRO DIZEL;39.51;7,230.33;1,205.05;00511296;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;183.000;7,230.33;0.00;0.00;1,205.05;RSD;;;NO;NO;217;OMV-RS;;;;D;7,823.00;Yes;795729;2024-08-23;1;
710111;107248;450;BG 2186 - IZ;2024-08-30 13:24:00;OMV EVRO DIZEL;42.36;7,667.16;1,277.86;00515320;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;181.000;7,667.16;0.00;0.00;1,277.86;RSD;;;NO;NO;217;OMV-RS;;;;D;8,260.20;Yes;732418;2024-08-30;1;
710111;107248;294;BG 2024 - OZ;2024-07-02 10:12:00;OMV EVRO DIZEL;48.30;9,394.35;1,565.72;00365125;81116;81116;                  ;SR;KRAGUJEVAC ARS;OMV EVRO DIZEL;194.500;9,394.35;0.00;0.00;1,565.72;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;9,901.50;Yes;701230;2024-07-02;1;
710111;107248;294;BG 2024 - OZ;2024-07-10 11:24:00;OMV EVRO DIZEL;37.71;7,353.45;1,225.57;00013146;0;0;                  ;SR;KRALJEVO;OMV EVRO DIZEL;195.000;7,353.45;0.00;0.00;1,225.57;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;7,655.10;Yes;712446;2024-07-10;1;
710111;107248;294;BG 2024 - OZ;2024-07-19 09:03:00;OMV EVRO DIZEL;43.01;8,257.92;1,376.32;00373052;81783;81783;                  ;SR;KRAGUJEVAC ARS;OMV EVRO DIZEL;192.000;8,257.92;0.00;0.00;1,376.32;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;8,946.10;Yes;790417;2024-07-19;1;
710111;107248;294;BG 2024 - OZ;2024-08-01 08:44:00;OMV EVRO DIZEL;49.93;9,386.84;1,564.47;00379243;82607;82607;                  ;SR;KRAGUJEVAC ARS;OMV EVRO DIZEL;188.000;9,386.84;0.00;0.00;1,564.47;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;10,085.90;Yes;784427;2024-08-01;1;
710111;107248;294;BG 2024 - OZ;2024-08-13 10:26:00;OMV EVRO DIZEL;36.00;6,624.00;1,104.00;00385034;83229;83229;                  ;SR;KRAGUJEVAC ARS;OMV EVRO DIZEL;184.000;6,624.00;0.00;0.00;1,104.00;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;7,128.00;Yes;702705;2024-08-13;1;
710111;107248;54;BG  593 - SV;2024-07-05 17:38:00;OMV EVRO DIZEL;49.74;9,823.65;1,637.27;00482744;251371;251371;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;197.500;9,823.65;0.00;0.00;1,637.27;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;10,345.90;Yes;773831;2024-07-05;1;
710111;107248;54;BG  593 - SV;2024-07-15 08:30:00;OMV EVRO DIZEL;40.15;7,789.10;1,298.18;00502355;251800;251800;                  ;SR;BESKA 2;OMV EVRO DIZEL;194.000;7,789.10;0.00;0.00;1,298.18;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,351.20;Yes;783053;2024-07-15;1;
710111;107248;54;BG  593 - SV;2024-07-18 08:19:00;OMV EVRO DIZEL;45.49;8,779.57;1,463.26;00064300;252426;252426;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;193.000;8,779.57;0.00;0.00;1,463.26;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;9,461.90;Yes;782008;2024-07-18;1;
710111;107248;54;BG  593 - SV;2024-07-22 18:04:00;OMV EVRO DIZEL;45.42;8,629.80;1,438.30;00457418;253080;253080;                  ;SR;KRUSEVAC;OMV EVRO DIZEL;190.000;8,629.80;0.00;0.00;1,438.30;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;9,311.10;Yes;780442;2024-07-22;1;
710111;107248;54;BG  593 - SV;2024-07-30 07:53:00;ED MAXXMOTION;29.54;6,230.00;1,038.33;00298261;0;0;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;210.900;6,230.00;0.00;0.00;1,038.33;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;775310;2024-07-30;1;
710111;107248;54;BG  593 - SV;2024-08-01 06:34:00;OMV EVRO DIZEL;40.32;7,580.16;1,263.36;00024005;253948;253948;                  ;SR;KRNJACA;OMV EVRO DIZEL;188.000;7,580.16;0.00;0.00;1,263.36;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;8,144.60;Yes;763513;2024-08-01;1;
710111;107248;54;BG  593 - SV;2024-08-02 16:53:00;ED MAXXMOTION;41.02;9,184.40;1,530.73;00519395;254457;254457;                  ;SR;BESKA 1;ED MAXXMOTION;223.901;9,184.40;0.00;0.00;1,530.73;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;765400;2024-08-02;1;
710111;107248;54;BG  593 - SV;2024-08-06 17:33:00;ED MAXXMOTION;39.55;8,855.20;1,475.87;00522667;255000;255000;                  ;SR;BESKA 1;ED MAXXMOTION;223.899;8,855.20;0.00;0.00;1,475.87;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;773406;2024-08-06;1;
710111;107248;54;BG  593 - SV;2024-08-08 15:32:00;OMV EVRO DIZEL;41.30;7,723.10;1,287.18;00331300;255528;255528;                  ;SR;VRBAS;OMV EVRO DIZEL;187.000;7,723.10;0.00;0.00;1,287.18;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;8,301.30;Yes;753230;2024-08-08;1;
710111;107248;54;BG  593 - SV;2024-08-12 15:57:00;OMV EVRO DIZEL;43.02;7,915.68;1,319.28;00333266;256103;256103;                  ;SR;VRBAS;OMV EVRO DIZEL;184.000;8,001.72;0.00;0.00;1,319.28;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;8,518.00;Yes;755810;2024-08-12;1;
710111;107248;54;BG  593 - SV;2024-08-15 08:31:00;OMV EVRO DIZEL;41.50;7,636.00;1,272.67;00411799;256600;256600;                  ;SR;RUMA;OMV EVRO DIZEL;184.000;7,636.00;0.00;0.00;1,272.67;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;8,217.00;Yes;783138;2024-08-15;1;
710111;107248;54;BG  593 - SV;2024-08-20 08:42:00;ED MAXXMOTION;40.75;9,001.70;1,500.28;00416653;257127;257127;                  ;SR;RUMA;ED MAXXMOTION;220.901;9,001.70;0.00;0.00;1,500.28;RSD;;;NO;NO;217;OMV-RS;;;;D;0.00;No;784316;2024-08-20;1;
710111;107248;54;BG  593 - SV;2024-08-23 19:47:00;OMV EVRO DIZEL;45.99;8,324.19;1,387.36;00412494;257777;257777;                  ;SR;BULEVAR;OMV EVRO DIZEL;181.000;8,324.19;0.00;0.00;1,387.36;RSD;;;NO;NO;117;OMV-RS;;;;D;8,968.10;Yes;794748;2024-08-23;1;
710111;107248;583;BG 996 - FI;2024-08-28 00:11:00;OMV EVRO DIZEL;41.03;7,426.43;1,237.74;00304772;0;0;                  ;SR;KNEZEVAC;OMV EVRO DIZEL;181.000;7,426.43;0.00;0.00;1,237.74;RSD;;;NO;NO;217;OMV-RS;;;;D;8,000.90;Yes;701204;2024-08-28;1;
710111;107248;583;BG 996 - FI;2024-08-21 00:13:00;OMV EVRO DIZEL;43.32;7,970.88;1,328.48;00301592;0;0;                  ;SR;KNEZEVAC;OMV EVRO DIZEL;184.000;7,970.88;0.00;0.00;1,328.48;RSD;;;NO;NO;217;OMV-RS;;;;D;8,577.40;Yes;701353;2024-08-21;1;
710111;107248;278;BG 2024 - OU;2024-07-23 08:10:00;OMV EVRO DIZEL;47.78;9,078.20;1,513.03;00244546;120318;120318;                  ;SR;ZAJECAR;OMV EVRO DIZEL;190.000;9,078.20;0.00;0.00;1,513.03;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;9,794.90;Yes;781052;2024-07-23;1;
710111;107248;278;BG 2024 - OU;2024-07-03 09:47:00;OMV EVRO DIZEL;47.03;9,147.34;1,524.56;00238194;117718;117718;                  ;SR;ZAJECAR;OMV EVRO DIZEL;194.500;9,147.34;0.00;0.00;1,524.56;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;9,641.20;Yes;794800;2024-07-03;1;
710111;107248;278;BG 2024 - OU;2024-07-09 07:58:00;OMV EVRO DIZEL;45.49;8,870.55;1,478.42;00239897;118587;118587;                  ;SR;ZAJECAR;OMV EVRO DIZEL;195.000;8,870.55;0.00;0.00;1,478.42;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;9,461.90;Yes;775851;2024-07-09;1;
710111;107248;278;BG 2024 - OU;2024-07-16 16:55:00;OMV EVRO DIZEL;45.26;8,735.18;1,455.86;00113151;119367;119367;                  ;SR;ZAJECAR;OMV EVRO DIZEL;193.000;8,735.18;0.00;0.00;1,455.86;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;9,414.10;Yes;765538;2024-07-16;1;
710111;107248;278;BG 2024 - OU;2024-07-27 06:15:00;OMV EVRO DIZEL;43.35;8,106.45;1,351.07;00245984;120090;120090;                  ;SR;ZAJECAR;OMV EVRO DIZEL;187.000;8,106.45;0.00;0.00;1,351.07;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;8,756.70;Yes;761607;2024-07-27;1;
710111;107248;278;BG 2024 - OU;2024-08-03 14:40:00;OMV EVRO DIZEL;46.22;8,643.14;1,440.52;00248629;121866;121866;                  ;SR;ZAJECAR;OMV EVRO DIZEL;187.000;8,643.14;0.00;0.00;1,440.52;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;9,290.20;Yes;744059;2024-08-03;1;
710111;107248;278;BG 2024 - OU;2024-08-09 08:28:00;OMV EVRO DIZEL;38.40;7,142.40;1,190.40;00250518;122662;122662;                  ;SR;ZAJECAR;OMV EVRO DIZEL;186.000;7,142.40;0.00;0.00;1,190.40;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;7,718.40;Yes;782853;2024-08-09;1;
710111;107248;278;BG 2024 - OU;2024-08-16 18:46:00;OMV EVRO DIZEL;43.60;8,022.40;1,337.07;00220297;123570;123570;                  ;SR;BOLJEVAC;OMV EVRO DIZEL;184.000;8,022.40;0.00;0.00;1,337.07;RSD;;;NO;NO;117;OMV-RS;;;;D;8,632.80;Yes;784634;2024-08-16;1;
710111;107248;278;BG 2024 - OU;2024-08-27 08:51:00;OMV EVRO DIZEL;32.97;5,967.57;994.59;00118366;124175;124175;                  ;SR;ZAJECAR;OMV EVRO DIZEL;181.000;5,967.57;0.00;0.00;994.59;RSD;;;NO;NO;117;OMV-RS;;;;D;6,429.20;Yes;785148;2024-08-27;1;
710111;107248;351;BG 2348 - TP;2024-07-11 10:12:00;OMV EVRO DIZEL;40.90;7,975.50;1,329.25;00486199;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;195.000;7,975.50;0.00;0.00;1,329.25;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,507.20;Yes;701231;2024-07-11;1;
710111;107248;351;BG 2348 - TP;2024-07-13 08:30:00;OMV EVRO DIZEL;40.80;7,915.20;1,319.20;00062426;0;0;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;194.000;7,915.20;0.00;0.00;1,319.20;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,486.40;Yes;783019;2024-07-13;1;
710111;107248;351;BG 2348 - TP;2024-07-17 08:18:00;OMV EVRO DIZEL;34.79;6,714.47;1,119.08;00433695;75511;75511;                  ;SR;BUBANJ POTOK;OMV EVRO DIZEL;193.000;6,714.47;0.00;0.00;1,119.08;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;7,236.30;Yes;781910;2024-07-17;1;
710111;107248;351;BG 2348 - TP;2024-08-09 09:09:00;ED MAXXMOTION;42.88;9,000.50;1,500.08;00421963;72103;72103;                  ;SR;BORSKA;ED MAXXMOTION;209.900;9,000.50;0.00;0.00;1,500.08;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;790922;2024-08-09;1;
710111;107248;328;BG 2054 - PX;2024-07-03 11:24:00;OMV EVRO DIZEL;40.74;7,923.93;1,320.65;00385954;139867;139867;                  ;SR;RUMA;OMV EVRO DIZEL;194.500;7,923.93;0.00;0.00;1,320.65;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,351.70;Yes;712454;2024-07-03;1;
710111;107248;328;BG 2054 - PX;2024-07-02 06:33:00;OMV EVRO DIZEL;35.77;6,957.27;1,159.54;00362299;138404;138404;                  ;SR;OBILAZNICA 1;OMV EVRO DIZEL;194.500;6,957.27;0.00;0.00;1,159.54;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;7,332.90;Yes;763326;2024-07-02;1;
710111;107248;328;BG 2054 - PX;2024-07-08 11:12:00;OMV EVRO DIZEL;52.89;10,445.78;1,740.96;00135691;0;0;                  ;SR;VRANJE;OMV EVRO DIZEL;197.500;10,445.78;0.00;0.00;1,740.96;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;11,001.10;Yes;711223;2024-07-08;1;
710111;107248;328;BG 2054 - PX;2024-07-11 09:14:00;ED MAXXMOTION;56.31;13,002.00;2,167.00;00367382;0;0;                  ;SR;OBILAZNICA 1;ED MAXXMOTION;230.900;13,002.00;0.00;0.00;2,167.00;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;0.00;No;791426;2024-07-11;1;
